date,vhc_totalMile,Cumulative capacity,Ambient_Temp,MeanCurrent,Temp_offset,MeanPower,deep_char,FastChgNum,Rohm,Rp,Cp,Target
138,108126,21583.7963888885,30.3,130.45935828877,7.7647058823529,46.5120695187166,37,62,0.0395608497064203,0.0386311060319436,13.7373487280909,93.8469548
139,108242,21721.3311111107,27,105.821461187215,2.9018264840183,38.7252091324201,38,62,0.0395682016512737,0.0386382359585405,13.7326408574591,93.84062601
140,108446,21931.9299999996,36.3,147.259523809524,10.8809523809524,51.3889535714286,38,63,0.0395755535961272,0.0386453658851373,13.7279329868273,93.83109355
141,108585,22100.1097222218,28.7,125.618548387097,7.5887096774194,43.0014669354839,38,64,0.0395829055409807,0.0386524958117342,13.7232251161955,93.82464847
142,108645,22183.3199999996,31.8,128.586187845304,7.2430939226519,46.0333414364641,38,65,0.0395902574858341,0.0386596257383311,13.7185172455636,93.82044525
143,108805,22359.3658333329,29.2,152.682575757576,7.6515151515151,53.2062651515152,38,66,0.0395976094306876,0.038666755664928,13.7138093749318,93.81212798
144,108917,22491.394444444,35.7,82.2822006472492,5.5388349514563,28.6088404530744,38,66,0.0396049613755411,0.0386738855915248,13.7091015,93.80546032
145,109056,22647.9202777773,30.9,143.856213017751,9.2189349112426,50.8141130177515,38,67,0.0396123133203945,0.0386810155181217,13.7043936336682,93.80003942
146,109161,22773.3380555551,28.4,75.3494915254238,0.350847457627101,27.5026410169491,38,67,0.039619665265248,0.0386881454447185,13.6996857630363,93.79516041
147,109332,22952.1736111107,28.4,93.3,3.3240740740741,33.8665317901235,39,67,0.0396270172101015,0.0386952753713154,13.6949778924045,93.78451576
148,109593,23193.8977777773,27.8,124.533110367893,4.6571906354515,44.4181387959867,39,68,0.039634369154955,0.0387024052979123,13.6902700217727,93.77186044
149,109754,23370.5572222218,25.9,78.9718253968254,1.1897233201581,29.2953123015873,40,68,0.0396417210998084,0.0387095352245092,13.6855621511409,93.76241736
150,110005,23605.9177777773,28.1,109.99935483871,1.8258064516129,40.014030967742,40,69,0.0396490730446619,0.038716665151106,13.6808542805091,93.74903325
151,110204,23791.3788888884,26.1,85.8214484679667,0.282729805013901,30.6842033426184,40,69,0.0396564249895154,0.0387237950777029,13.6761464098773,93.7368127
152,110382,24002.3827777773,29.7,144.870807453416,9.0186335403727,51.0526391304348,40,70,0.0396637769343688,0.0387309250042998,13.6714385392454,93.72492574
153,110512,24154.0627777773,30.1,102.00127388535,5.0414012738853,35.5735458598726,40,70,0.0396711288792223,0.0387380549308967,13.6667306686136,93.71684592
154,110584,24249.469444444,29.9,105.18018018018,2.4324324324324,38.5173211711712,40,70,0.0396784808240758,0.0387451848574935,13.6620227979818,93.71322108
155,110792,24458.1072222218,27.3,125.0688,6.216,44.7130216,40,71,0.0396858327689293,0.0387523147840904,13.65731493,93.70068051
156,111015,24671.1324999995,30.3,147.889162561576,9.5812807881773,51.865012315271,40,72,0.0396931847137827,0.0387594447106873,13.6526070567182,93.68594071
157,111151,24859.8388888884,29.9,103.409954751131,5.3099547511312,36.3441484162896,40,72,0.0397005366586362,0.0387665746372841,13.6478991860863,93.67895085
158,111283,25015.3358333329,26.6,111.834552845528,4.2357723577236,40.5624654471545,40,73,0.0397078886034897,0.038773704563881,13.6431913154545,93.6709633
159,111489,25225.8227777773,33.1,121.757766990291,4.9660194174757,43.1306640776699,40,74,0.0397152405483431,0.0387808344904779,13.6384834448227,93.65753368
160,111612,25343.3374999995,28.1,95.5578947368421,3.8421052631579,33.8355631578947,40,74,0.0397225924931966,0.0387879644170747,13.6337755741909,93.6509145
